,AMBIENT_TEMPERATURE,DISCHARGE_FLOW_COMMON,DISCHARGE_PRESSURE,DISCHARGE_TEMP_1,FLOW_1,FLOW_2,GROSS_LOAD,IB_SEAL_DRAIN_TEMP,MOTOR_CURRENT,MOTOR_IB_TEMP_1,MOTOR_OB_TEMP_1,MOTOR_STATOR_TEMP_1,MOTOR_STATOR_TEMP_2,MOTOR_STATOR_TEMP_3,OB_SEAL_DRAIN_TEMP,PUMP_DELTA_PRESS_CV,PUMP_IB_TEMP_1,PUMP_OB_TEMP_1,PUMP_OB_TEMP_2,SUCTION_PRESSURE_1,SUCTION_STRAINER_DP,SUCTION_TEMP_1
2018-11-19 08:27:22.077,23.64995766,1426.196411,2.610161304,181.0422821,1411.9198,1415.227173,884.0155029,42.95540237,87.87493134,56.746986390000004,38.55209732,76.08944702,73.0278244,71.35430145,42.25567245,1.377259612,59.68935394,70.62239075,63.49485397,1.232901692,22.08109474,181.1234131
2018-11-19 08:27:27.084,24.34581566,1490.383667,2.637029886,184.2348328,1476.783936,1477.834473,920.7962036,43.81084442,89.63361359,57.55392838,39.43228531,78.86571503,75.77531433,74.12653351,43.52567291,1.34458971,59.63724136,70.28264618,63.59917831,1.292440176,23.97410965,184.2618866
2018-11-19 08:27:32.090,25.22226143,1471.258179,2.629702091,183.395813,1459.595581,1459.595581,911.2011719,43.91455078,89.34049225,58.28294373,40.23501205,79.12772369,76.08944702,74.38820648,43.421978,1.354054809,60.28854752,70.80535126,64.06866455,1.275647283,23.72985077,183.395813
2018-11-19 08:27:37.096,26.15052414,1474.470215,2.622374535,183.3416748,1464.955444,1467.075073,913.5999756,44.45904922,90.21982574,59.35070419,41.76334381,80.35955048,77.34634399,75.61825562,44.225669859999996,1.3528337480000001,60.91391373,71.19745636,64.45994568,1.269540787,23.72985077,183.3687592
2018-11-19 08:27:42.102,27.1564312,1462.556519,2.612603903,182.5028839,1456.161499,1455.092773,894.4100342,44.7183609,89.04737854,59.63724136,42.25567245,80.07120514,77.08444214,75.51353455,44.19975281,1.358329296,61.35697937,71.61574554,64.98175049,1.2542746070000002,23.42452431,182.5028839
2018-11-19 08:27:47.110,28.29167175,1549.78479,2.622374535,185.0470276,1540.755005,1543.770874,955.1781006,45.65207291,91.97850037,60.44489288,42.8776474,82.45733643,79.3373642,77.71302032,45.54831314,1.308561683,61.38302612,71.51116943,65.19049835,1.313812852,26.66096878,185.0740814
2018-11-19 08:27:52.116,29.0917244,1593.805298,2.627259731,186.3469238,1576.228149,1576.228149,976.7667847,46.22280502,92.85783386,61.35697937,43.24052429,84.29398346,81.06741333,79.28495026,46.27468872,1.285967708,61.4872818,71.43273926,65.320961,1.341292024,27.94332886,186.3469238
2018-11-19 08:27:57.121,29.73707008,1588.945435,2.63214469,186.3469238,1577.213013,1579.174561,976.7667847,46.611980439999996,92.27161407,62.58218002,43.60343933,85.02893829,81.77542877,79.9925766,46.58604813,1.2908526660000001,61.82614899,71.66802979,65.42533875,1.341292024,27.76013947,186.3469238
2018-11-19 08:28:02.122,29.86616135,1585.234741,2.627259731,186.1573486,1573.471802,1574.455444,975.9671631,46.56009674,91.97850037,62.94721985,43.96639633,85.10768127,81.88031006,80.09740448,46.66388702,1.290547609,62.08682632,71.74645233,65.4514389,1.336712122,28.06546021,186.1573486
2018-11-19 08:28:07.124,29.42728043,1585.319214,2.627259731,186.0760956,1576.504761,1577.486694,975.1676025,46.09307861,93.15094757,62.55610275,43.73307037,85.00270081,81.85410309,80.09740448,46.14497375,1.292074084,61.956474299999996,71.82489014,65.58190918,1.335185647,27.82120514,186.0760956
2018-11-19 08:28:12.126,28.78199387,1577.514282,2.629702091,186.048996,1570.62854,1569.642334,975.1676025,45.98930359,92.85783386,62.45180893,43.44790649,84.79269409,81.56562805,79.83531952,46.04119873,1.294516444,61.69580841,71.72032928,65.4514389,1.335185647,27.4548111,186.0219116
2018-11-19 08:28:17.128,28.34327698,1601.467407,2.602833748,185.4802856,1590.788818,1591.762573,975.1676025,45.83365631,92.85783386,62.11289597,43.00723267,84.6089325,81.35584259,79.49459839,45.75583649,1.2844409940000001,61.35697937,71.43273926,65.24267578,1.318392754,28.18759155,185.4802856
2018-11-19 08:28:22.129,27.95620918,1598.453613,2.610161304,185.5615234,1589.706543,1589.706543,974.367981,46.01525116,92.56472015,62.42573166,43.11091232,84.50395966,81.35584259,79.59944916,45.91147995,1.288715243,61.46123505,71.35430145,65.11220551,1.321446061,27.88227081,185.5615234
2018-11-19 08:28:27.131,26.9500618,1579.471069,2.602833748,185.0740814,1567.64856,1569.625122,965.5726318,45.65207291,91.68538666,62.29538727,42.72212601,84.03152466,80.83145142,79.04911041,45.60018158,1.292074203,61.46123505,71.27587891,64.85128784,1.310759544,27.33268547,185.0740814
